counter	timestamp	deadtime	chA_height	chA_position	chA_integral	chB_height	chB_position	chB_integral	chC_height	chC_position	chC_integral	chD_height	chD_position	chD_integral
695	1679327180194168.2	0.0133721837764712	193.86636	100	4.2167272e-08	508.25308	100	1.0692768e-07	322.68643	100	6.826514697265625e-08	296.03372	100	6.276106e-08
696	1679327180209609.5	0.007110536522301228	324.24423	100	7.013569e-08	0.0	0	0.0	221.26434	100	4.80349423828125e-08	235.35442	100	4.884483e-08
697	1679327180292794.2	0.0027759811805646976	531.8883	100	1.1200737e-07	272.44092	100	5.692978e-08	187.28375	100	3.8512919921875004e-08	294.3619	100	6.179986e-08
698	1679327180352721.5	0.0037719633307868603	289.6053	100	6.377514e-08	505.42975	100	1.06557e-07	95.21088	100	2.094376123046875e-08	317.3837	100	6.579621e-08
699	1679327180426586.5	0.0030824051151786664	267.59854	100	5.548632e-08	243.35617	100	5.052662e-08	400.09442	100	8.4426859375e-08	281.91965	100	6.1435244e-08
701	1679327180476084.0	0.009605727382761196	264.62585	100	5.7212763e-08	470.91513	100	9.796051e-08	426.74783	100	8.930566284179688e-08	393.0974	100	8.2056104e-08
702	1679327180512005.0	0.004407368694366956	764.6526	100	1.5979674e-07	348.19656	100	7.319309e-08	203.42496	100	4.1759875976562504e-08	360.48727	100	7.618257e-08
703	1679327180583366.2	0.003516803245869258	231.95282	100	4.88501e-08	280.42892	100	5.957358e-08	0.0	0	0.0	0.0	0	0.0
704	1679327180756124.5	0.001577215242274336	632.1292	100	1.3310819e-07	277.84027	100	5.8400545e-08	398.1972	100	8.381964501953126e-08	279.52505	100	5.9038932e-08
705	1679327180769143.5	0.00913978494623656	360.45544	100	7.491453e-08	244.4472	100	5.3715322e-08	330.83325	100	6.997194458007813e-08	434.48456	100	9.032342e-08
706	1679327180812239.0	0.005829086978580725	268.1087	100	5.6313183e-08	464.85092	100	9.794186e-08	382.72363	100	7.946721801757813e-08	375.04382	100	7.8667384e-08
707	1679327180838928.8	0.006914279061019408	260.79095	100	5.4682825e-08	290.9103	100	6.048348e-08	454.17746	100	9.430586328125e-08	278.9262	100	5.7695026e-08
708	1679327180840863.0	0.026948095048453472	662.73376	100	1.3846552e-07	496.39572	100	1.0419487e-07	0.0	0	0.0	0.0	0	0.0
709	1679327180849981.8	0.006476210372382096	107.25345	101	2.4454641e-08	225.65814	100	4.6984166e-08	176.62976	100	3.9098470214843754e-08	478.31686	100	1.0018016e-07
710	1679327180850882.5	0.04905660377358491	330.2687	100	6.8972085e-08	298.34195	100	6.202128e-08	259.56952	100	5.6748044921875005e-08	308.10953	100	6.5217215e-08
711	1679327180903627.0	0.004435957829127805	322.56143	100	6.7556755e-08	0.0	0	0.0	383.3369	100	8.3579599609375e-08	206.69455	100	4.0880526e-08
712	1679327180987497.8	0.0028057308545113425	235.45654	100	4.9931728e-08	395.55707	100	8.3023714e-08	300.90683	100	6.302178759765625e-08	215.5083	100	4.447964e-08
713	1679327181012188.0	0.010391139069525114	239.64774	100	5.0435094e-08	0.0	0	0.0	279.78073	100	6.052575439453126e-08	142.61029	100	2.9931105e-08
714	1679327181036686.8	0.00946860844576494	346.12256	100	7.5934295e-08	203.08875	100	4.44452e-08	656.2331	100	1.3727659570312502e-07	197.8227	100	4.517192e-08
715	1679327181048933.0	0.01938195687709193	419.41272	100	8.812441e-08	310.21902	100	6.4961895e-08	132.5639	100	2.9281732421875e-08	239.73567	100	5.06526e-08
716	1679327181069954.2	0.006927511792721555	481.0774	100	1.00550515e-07	143.90793	101	3.3278344e-08	223.12231	100	4.773408935546875e-08	416.7193	100	8.339348e-08
717	1679327181127955.2	0.004030222565142269	328.0306	100	6.8125466e-08	240.31026	100	4.9857874e-08	0.0	0	0.0	0.0	0	0.0
718	1679327181159694.8	0.00736890337797742	547.01794	100	1.1432973e-07	476.2165	100	9.978733e-08	0.0	0	0.0	0.0	0	0.0
719	1679327181230537.8	0.003281369896207746	679.80646	100	1.4230727e-07	177.08112	100	3.8873704e-08	378.6585	100	7.902848291015625e-08	465.6556	100	9.8114675e-08
720	1679327181264675.5	0.006823245127001753	134.35156	100	2.920027e-08	668.2394	100	1.4033415e-07	236.09392	100	5.165050366210938e-08	320.0746	100	6.985475e-08
721	1679327181275555.2	0.010966855724920241	214.55945	100	4.4765567e-08	477.06238	100	9.9938944e-08	341.76733	100	7.493844458007813e-08	613.28424	100	1.287086e-07
722	1679327181298013.0	0.009993978258343281	488.50308	100	1.0198141e-07	188.07632	100	3.976291e-08	476.77927	100	9.973396093750001e-08	400.63162	100	7.989938e-08
723	1679327181358390.2	0.0038378167087168187	366.8742	100	7.634396e-08	173.04785	100	3.7260328e-08	315.29236	100	6.606750634765626e-08	517.34033	100	1.0829583e-07
724	1679327181398438.5	0.00564453706460256	343.67868	100	7.183016e-08	633.56494	100	1.3210553e-07	280.70682	100	5.897959472656251e-08	659.6252	100	1.3867334e-07
725	1679327181501174.8	0.002292630631215976	402.65515	100	8.379056e-08	418.8212	100	8.738265e-08	0.0	0	0.0	0.0	0	0.0
726	1679327181523239.8	0.010600821266479361	116.33902	100	2.5606456e-08	428.81543	100	8.9312394e-08	435.6717	100	8.722798681640625e-08	523.14404	100	1.1011606e-07
727	1679327181525513.8	0.022659647516594186	322.25824	100	6.7503805e-08	376.2237	100	7.8291855e-08	0.0	0	0.0	761.96686	100	1.5880076e-07
728	1679327181559321.0	0.006900178815609551	364.61505	100	7.6351306e-08	211.685	100	4.580249e-08	621.1916	100	1.306710517578125e-07	250.44041	100	5.3737654e-08
729	1679327181569316.8	0.023331265804666254	442.62888	100	9.6278505e-08	319.395	100	6.372153e-08	258.51987	100	5.478443188476563e-08	472.22733	100	9.9558605e-08
730	1679327181576090.2	0.01773367248235589	405.68387	100	8.560525e-08	548.9011	100	1.1562727e-07	264.00043	100	5.705175390625e-08	315.42203	100	6.5123146e-08
731	1679327181580272.5	0.010395493350368778	345.76282	100	7.275418e-08	279.53848	100	5.5898674e-08	550.6073	100	1.1515075585937499e-07	250.6709	100	5.3158626e-08
732	1679327181599914.0	0.011837804057302182	129.60974	100	2.8028243e-08	266.86917	100	5.8625865e-08	191.55688	100	4.214370263671875e-08	424.35184	100	8.9004e-08
733	1679327181631038.8	0.007453939556440801	445.1714	100	9.3083344e-08	297.734	100	5.9128055e-08	359.46164	100	7.9035623046875e-08	233.81886	100	4.8453117e-08
734	1679327181699474.2	0.00342450243686618	415.1311	100	9.104366e-08	384.30038	100	7.716179e-08	467.8969	100	9.735794091796875e-08	324.09366	100	6.7724514e-08
735	1679327181714727.8	0.01514890955991558	148.96027	100	3.1046785e-08	337.21103	100	7.0210724e-08	242.01096	100	5.2747878173828126e-08	389.02927	100	8.1147554e-08
736	1679327181742406.2	0.008432385874246339	270.64233	100	5.9262117e-08	271.9621	100	5.4596324e-08	0.0	0	0.0	0.0	0	0.0
737	1679327181762087.5	0.011859335441121246	395.89282	100	8.342622e-08	389.62714	100	8.0982126e-08	504.2904	100	1.0504572363281252e-07	346.394	100	7.189398e-08
738	1679327181764776.5	0.0408467779539308	210.59848	100	4.5523695e-08	253.38089	100	5.266057e-08	338.68277	100	7.133031201171875e-08	630.1805	100	1.3263352e-07
739	1679327181771350.8	0.007608178792201617	351.64273	100	7.627891e-08	0.0	0	0.0	274.7404	100	5.976846826171875e-08	297.06497	100	6.22029e-08
740	1679327181815236.2	0.00521526492896636	338.38486	100	6.7523565e-08	412.69827	100	8.6601766e-08	456.33896	100	9.568859301757813e-08	436.43945	100	9.0865e-08
741	1679327181846089.5	0.007426354672189423	189.15826	100	4.0016406e-08	301.15103	100	6.32733e-08	0.0	0	0.0	0.0	0	0.0
742	1679327181893610.2	0.004836443909291592	345.64615	100	7.291474e-08	247.02136	100	5.3763564e-08	0.0	0	0.0	0.0	0	0.0
743	1679327181964097.2	0.0037762001352265044	484.69836	100	1.0127458e-07	581.76996	100	1.2178194e-07	380.15903	100	7.995242016601563e-08	312.4865	100	6.4942434e-08
744	1679327181966859.5	0.050236191860465115	276.67474	100	5.506602e-08	458.49518	100	9.530656e-08	283.42007	100	6.168779272460939e-08	156.87598	100	3.3815372e-08
745	1679327182080344.2	0.0022453047948798655	435.19348	100	9.1372115e-08	365.97516	100	7.5749966e-08	511.83197	100	1.0743757421874999e-07	330.25174	100	7.223171e-08
746	1679327182151199.2	0.003228456198703231	229.62666	100	4.5952056e-08	349.8194	100	7.272447e-08	0.0	0	0.0	0.0	0	0.0
747	1679327182176550.5	0.009009686824038372	358.84476	100	7.7958546e-08	400.94254	100	8.335642e-08	438.3723	100	9.143307080078125e-08	433.26852	100	9.135876e-08
748	1679327182179085.5	0.019993910484116514	379.95	100	7.986613e-08	380.0747	100	7.972975e-08	253.86197	100	5.5400828125000006e-08	343.71484	100	7.4424854e-08
749	1679327182196976.5	0.012609309257818167	241.83359	100	4.8006065e-08	365.19327	100	7.64212e-08	427.03693	100	8.950889697265625e-08	548.6425	100	1.1549635e-07
750	1679327182214664.2	0.01260685489307769	423.10596	100	8.8695465e-08	283.44922	100	5.8903982e-08	677.03516	100	1.4256545947265627e-07	220.03845	100	4.653458e-08
751	1679327182215317.2	0.2123076923076923	187.73877	100	4.0367997e-08	284.79788	100	5.987685e-08	368.68933	100	7.781964331054688e-08	453.31274	100	9.4519876e-08
752	1679327182255713.2	0.005760687281179205	258.35196	100	5.404866e-08	319.29813	100	6.59635e-08	256.0068	100	5.6367741699218755e-08	335.97943	100	7.07518e-08
754	1679327182299289.0	0.012633130830431357	408.14786	100	8.5877055e-08	266.40802	100	5.7910167e-08	240.83345	100	5.010361401367187e-08	333.20105	100	7.007754e-08
755	1679327182333398.0	0.006750449333314756	386.2339	100	8.177149e-08	574.59174	100	1.2100485e-07	536.3093	100	1.1206849707031251e-07	192.97406	100	3.999545e-08
756	1679327182375642.0	0.005435089343161269	270.3261	100	5.6266284e-08	303.7297	100	6.312394e-08	390.9778	100	8.204956591796875e-08	402.99942	100	8.423499e-08
757	1679327182407987.8	0.007083729535687697	202.08438	100	4.379792e-08	213.08035	100	4.6564402e-08	0.0	0	0.0	0.0	0	0.0
758	1679327182462006.5	0.00423710111665269	195.70203	100	3.9080852e-08	352.38892	100	7.31201e-08	0.0	0	0.0	429.74106	100	9.0312504e-08
759	1679327182494954.2	0.0074848134220422335	646.74194	100	1.3501167e-07	276.39218	100	5.8211388e-08	282.7168	100	5.8794457763671876e-08	184.02124	100	4.0239936e-08
760	1679327182501679.0	0.00746023038946791	216.67871	100	4.6774037e-08	336.0315	100	7.0800496e-08	0.0	0	0.0	116.62778	100	2.4481201e-08
761	1679327182519540.2	0.012591995560429687	301.8977	100	6.330084e-08	407.5729	100	8.554901e-08	235.12978	100	4.894371997070313e-08	325.17944	100	6.748905e-08
762	1679327182529727.8	0.022577324411585793	287.8955	100	6.038685e-08	220.17163	100	4.619283e-08	436.21585	100	9.134810986328125e-08	445.98343	100	9.39583e-08
763	1679327182557036.8	0.008589460452692498	301.88107	100	6.301352e-08	271.69656	100	5.8593834e-08	375.77167	100	8.253952954101562e-08	314.9236	100	6.543062e-08
764	1679327182592887.0	0.006286212241151075	456.06244	100	9.48035e-08	319.80432	100	6.662978e-08	468.80276	100	9.756238989257813e-08	645.8084	100	1.3609367e-07
765	1679327182602296.0	0.017399290762048117	856.1902	100	1.7985744e-07	483.20172	100	1.0067942e-07	313.61783	100	6.590496630859376e-08	400.5077	100	8.343988e-08
766	1679327182630877.5	0.007956257230123921	406.91104	100	8.4394614e-08	189.25964	100	4.133811e-08	387.11136	100	8.45879501953125e-08	392.74435	100	8.575212e-08
767	1679327182646228.2	0.00825670857571777	225.56433	100	5.149578e-08	121.59015	100	2.5203287e-08	297.91986	100	6.229621704101562e-08	719.34985	100	1.4996264e-07
768	1679327182683607.5	0.005979681804591633	820.366	100	1.7218588e-07	351.6091	100	7.33827e-08	380.5938	100	8.015033862304687e-08	575.56396	100	1.2069837e-07
769	1679327182686671.8	0.030779252503867763	341.17993	100	6.881342e-08	266.4978	100	5.680653e-08	540.21564	100	1.1328587402343751e-07	154.17407	100	3.2320226e-08
770	1679327182756335.0	0.00364624586895365	449.52155	100	9.341932e-08	324.4011	100	6.706173e-08	67.772644	102	1.5745580566406253e-08	100.393585	101	2.2938119e-08
771	1679327182769872.5	0.008934133015358878	302.11447	100	6.360456e-08	315.68066	100	6.539059e-08	315.55963	100	6.907794604492188e-08	363.8229	100	7.648414e-08
772	1679327182775012.5	0.011360968968593024	306.63425	100	6.361825e-08	340.13184	100	7.10371e-08	347.09927	100	7.327844873046876e-08	510.4908	100	1.06679536e-07
773	1679327182790998.8	0.0143523025636487	310.80164	100	6.471772e-08	237.49605	100	5.2468557e-08	442.95575	100	9.328975244140626e-08	432.2443	100	9.0382564e-08
774	1679327182842289.8	0.00447192264782447	465.90747	100	9.781331e-08	353.14417	100	7.376086e-08	437.01483	100	9.07998212890625e-08	191.53455	100	4.150083e-08
775	1679327182861011.2	0.008349636221821576	227.08475	100	4.822369e-08	221.99356	100	4.573966e-08	247.47485	100	5.2097008789062504e-08	215.10086	100	4.641864e-08
776	1679327182866042.2	0.00959581273626054	469.1013	100	9.8023094e-08	192.75989	100	4.24728e-08	0.0	0	0.0	0.0	0	0.0
777	1679327182878420.5	0.01812384946767123	270.5464	100	5.8650365e-08	291.5887	100	6.085819e-08	350.3614	100	7.326284545898437e-08	464.23914	100	9.293734e-08
778	1679327182933675.5	0.00415938558453606	173.16223	100	3.7090764e-08	311.21188	100	6.506873e-08	356.5628	100	7.449918676757813e-08	303.87653	100	6.456825e-08
779	1679327182939448.0	0.007434944237918215	180.77618	100	4.0217564e-08	355.3417	100	7.374907e-08	258.91403	100	5.6031826416015625e-08	341.0564	100	7.414964e-08
780	1679327183000900.2	0.004005722460658083	289.50113	100	6.1007015e-08	446.0605	100	9.361311e-08	648.0967	100	1.3548707324218753e-07	365.69482	100	7.6135805e-08
781	1679327183040330.2	0.00696076713454462	725.91205	100	1.5163899e-07	328.8548	100	6.816363e-08	270.33206	100	5.908225537109375e-08	390.8178	100	8.195211e-08
782	1679327183060245.8	0.015594006165905887	393.60648	100	8.3217934e-08	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0
783	1679327183088015.8	0.007472269863568591	272.0608	100	5.42865e-08	300.7294	100	6.6184846e-08	388.63812	100	8.092716186523438e-08	342.46356	100	7.1963534e-08
784	1679327183112667.2	0.012861983980283426	313.45398	100	6.473643e-08	356.87427	100	7.531731e-08	315.29108	100	6.873203955078125e-08	674.36584	100	1.4086648e-07
785	1679327183114390.2	0.09137291280148423	291.45877	100	6.110427e-08	204.34277	100	4.4826134e-08	409.9377	100	8.547050805664063e-08	159.73883	100	3.4496708e-08
786	1679327183184730.5	0.0034015332284104177	298.89865	100	6.19731e-08	575.4252	100	1.2105636e-07	189.69354	100	3.905386083984375e-08	283.0795	100	5.9079447e-08
787	1679327183188897.8	0.012955854126679463	554.0543	100	1.161304e-07	530.22473	100	1.1157803e-07	120.96948	100	2.5956240234375e-08	460.25623	100	1.0040303e-07
788	1679327183232825.2	0.005291119674425895	348.20242	100	6.974011e-08	445.48215	100	9.2181054e-08	479.71173	100	1.0508833447265626e-07	0.0	0	0.0
789	1679327183285464.8	0.0043212197254168345	582.5538	100	1.2186958e-07	139.1195	100	2.9593679e-08	352.60165	100	7.379069409179688e-08	473.4744	100	9.917063e-08
790	1679327183364100.8	0.0032279965810515085	479.53293	100	9.969149e-08	205.57034	100	4.377754e-08	315.41553	100	6.295531469726562e-08	417.5097	100	8.678647e-08
791	1679327183373847.8	0.012284097677188802	392.25665	100	8.178776e-08	300.20218	100	6.286726e-08	564.98157	100	1.1818847656250001e-07	486.3268	100	1.0166075e-07
793	1679327183448781.8	0.0075172188622335545	158.12585	100	3.402616e-08	396.99402	100	7.900287e-08	574.02	100	1.201169111328125e-07	435.42807	100	9.070683e-08
794	1679327183462981.8	0.0116241796433452	204.51477	100	4.2681545e-08	161.2873	100	3.3100314e-08	381.4881	100	8.324011450195314e-08	0.0	0	0.0
795	1679327183513902.0	0.004489064918425273	568.754	100	1.1841749e-07	403.5229	100	8.820263e-08	330.62674	100	6.967719555664062e-08	408.6786	100	8.6319744e-08
796	1679327183525456.2	0.020214104494544253	254.34053	100	5.329229e-08	149.91461	100	2.9485472e-08	295.2131	100	6.47992724609375e-08	727.18677	100	1.5178172e-07
797	1679327183535953.0	0.011303848363009765	227.20345	100	4.7546006e-08	383.71753	100	8.067016e-08	0.0	0	0.0	0.0	0	0.0
798	1679327183593851.0	0.003982180870737341	242.7946	100	4.84648e-08	608.89136	100	1.2816928e-07	341.45975	100	7.104703295898438e-08	338.85406	100	7.3970305e-08
799	1679327183610039.5	0.0139660277847346	518.6247	100	1.0867732e-07	264.7992	100	5.5455754e-08	140.97833	100	3.1146549804687506e-08	0.0	0	0.0
800	1679327183622581.8	0.018636726319389035	85.67679	100	1.9508775e-08	440.32684	100	9.273097e-08	90.31528	100	2.11016171875e-08	481.78693	100	1.009206e-07
801	1679327183643615.2	0.011030245318097312	414.58014	100	8.703895e-08	333.2803	100	7.239686e-08	301.20212	100	6.540401586914062e-08	289.21957	100	5.999408e-08
802	1679327183668242.2	0.011448722283947636	284.02347	100	6.226322e-08	223.37585	100	4.6877304e-08	324.09882	100	7.081488012695313e-08	272.89474	100	5.7454532e-08
803	1679327183765478.0	0.0024016760215095968	350.67505	100	7.376838e-08	355.57822	100	7.42834e-08	211.81421	100	4.206665771484375e-08	384.57996	100	8.140399e-08
804	1679327183792694.0	0.013399006189521402	237.37119	100	5.0025516e-08	191.41211	100	4.2662396e-08	509.03824	100	1.0727528906250001e-07	287.69214	100	6.039782e-08
805	1679327183832900.2	0.005783201347033729	304.48306	100	6.31275e-08	273.72028	100	5.7097132e-08	174.78442	100	3.811933544921875e-08	446.8219	100	9.343919e-08
806	1679327183860858.0	0.00822978585500226	409.34888	100	8.935302e-08	319.09088	100	6.3228164e-08	319.15872	100	6.714831713867188e-08	443.06085	100	9.2669026e-08
807	1679327183874805.8	0.014003633745843475	297.83817	100	6.28508e-08	232.55513	100	4.9825307e-08	0.0	0	0.0	0.0	0	0.0
808	1679327183985727.2	0.0019191135543573333	410.2605	100	8.602332e-08	228.00397	100	5.0250733e-08	287.1136	100	6.035718457031249e-08	431.62137	100	8.9994124e-08
809	1679327184014664.0	0.007864224776837181	502.68826	100	1.05475245e-07	335.763	100	7.0530575e-08	446.41077	100	9.364506713867187e-08	393.01785	100	8.291034e-08
810	1679327184033949.5	0.01196509356999827	295.39355	100	6.136999e-08	248.97435	100	4.951014e-08	413.75064	100	9.0496169921875e-08	404.91077	100	8.422463e-08
811	1679327184051404.8	0.009257862325300709	438.7446	100	9.224456e-08	352.73364	100	7.402541e-08	0.0	0	0.0	0.0	0	0.0
812	1679327184055426.0	0.012931560326948885	401.8783	100	8.418229e-08	250.31917	100	5.197929e-08	375.92197	100	7.916344848632813e-08	449.49857	100	9.398972e-08
813	1679327184093120.0	0.005448304097250654	461.79434	100	9.6995684e-08	551.5805	100	1.1637025e-07	271.48788	100	5.686085815429688e-08	317.08316	100	6.722268e-08
814	1679327184140840.2	0.0048734452161842325	297.46695	100	6.477528e-08	415.33594	100	8.7659934e-08	115.13577	100	2.4949524414062506e-08	508.5534	100	1.0722029e-07
815	1679327184172006.8	0.007321943643221655	401.9294	100	8.482672e-08	493.8885	100	1.0287189e-07	0.0	0	0.0	0.0	0	0.0
817	1679327184216765.0	0.010007140456989248	493.19168	100	1.03193386e-07	264.07675	100	5.473353e-08	473.76434	100	1.0386629565429688e-07	224.67244	100	4.474469e-08
818	1679327184270023.5	0.0043464248305744805	570.38885	100	1.1928059e-07	337.18	100	7.014122e-08	218.19565	100	4.635194189453125e-08	390.15558	100	8.17132e-08
819	1679327184323127.5	0.004359499308586104	404.6337	100	8.107914e-08	486.82355	100	1.0234101e-07	217.63397	100	4.629161279296875e-08	55.30014	100	1.1506486e-08
820	1679327184342086.8	0.012024249742157824	336.30847	100	7.315019e-08	657.5683	100	1.3710805e-07	276.38043	100	6.042961743164062e-08	448.15714	100	9.4222855e-08
821	1679327184379044.8	0.006269754241114623	357.1983	100	7.116527e-08	273.24246	100	5.689647e-08	207.27829	100	4.5557592285156255e-08	394.3736	100	8.635702e-08
822	1679327184413741.8	0.006719986807387863	313.96417	100	6.577075e-08	298.5651	100	6.286527e-08	460.20236	100	9.590639624023438e-08	242.43393	100	5.012662e-08
823	1679327184417632.0	0.035435548841893254	266.59885	100	5.372775e-08	671.445	100	1.4035062e-07	322.0235	100	6.966655810546874e-08	231.28856	100	5.090088e-08
824	1679327184443017.5	0.008527088247407241	632.73236	100	1.318698e-07	473.59418	100	9.929975e-08	392.19446	100	8.116158618164063e-08	332.1514	100	6.655415e-08
825	1679327184464916.8	0.007108073286310135	314.0695	100	6.8373176e-08	167.54407	100	3.4925105e-08	200.26242	100	4.3914369140625e-08	493.53348	100	1.02981744e-07
826	1679327184484948.2	0.008386467453368861	467.98132	100	9.773478e-08	274.504	100	5.7699744e-08	0.0	0	0.0	0.0	0	0.0
827	1679327184551428.8	0.0035144914555941677	133.23871	100	2.6066413e-08	0.0	0	0.0	421.4499	100	9.24575361328125e-08	303.59393	100	6.336871e-08
828	1679327184554786.5	0.020585373156673404	482.49432	100	1.00391986e-07	491.41263	100	1.0258653e-07	413.711	100	8.607776831054687e-08	639.2517	100	1.3319732e-07
829	1679327184578423.2	0.009337461052167553	422.55432	100	8.7865004e-08	267.0827	100	5.5539704e-08	0.0	0	0.0	0.0	0	0.0
830	1679327184599864.2	0.010803240972291687	248.34232	100	5.2506252e-08	319.686	100	6.748736e-08	420.94995	100	9.1946580078125e-08	484.15988	100	1.01302255e-07
831	1679327184660631.0	0.0038175875828353727	219.1875	100	4.6333504e-08	429.52618	100	8.994024e-08	300.27975	100	6.289513330078126e-08	335.59125	100	6.961498e-08
832	1679327184746508.5	0.002562842394910967	556.8583	100	1.1598184e-07	335.9968	100	7.0792e-08	323.07407	100	6.762153344726563e-08	500.34143	100	1.0521015e-07
833	1679327184816637.5	0.0032768941569985824	148.56128	100	3.205357e-08	227.00403	100	4.7886765e-08	295.6077	100	6.249385473632813e-08	272.55466	100	5.6209576e-08
834	1679327185044486.5	0.0014203980880061083	277.82648	100	5.8408666e-08	286.26953	100	6.2040144e-08	402.9701	100	8.368389379882812e-08	482.6269	100	1.0164027e-07
835	1679327185048314.5	0.01462204037829499	217.41864	100	4.560185e-08	489.81232	100	1.02086155e-07	902.51685	100	1.895904404296875e-07	403.27	100	8.381983e-08
837	1679327185099172.8	0.004712850190951689	418.10754	100	8.786615e-08	305.48596	100	6.660255e-08	362.20712	100	7.513107836914063e-08	499.46594	100	1.0538913e-07
838	1679327185109015.2	0.005733105635520859	243.43652	100	5.0866788e-08	378.28278	100	7.8856765e-08	344.2162	100	7.1734953125e-08	701.29626	100	1.4720706e-07
839	1679327185110588.0	0.036807028173280826	261.1505	100	5.7020575e-08	377.8485	100	7.969288e-08	241.01442	100	5.0062588867187505e-08	502.9584	100	1.0615403e-07
840	1679327185139857.0	0.007572444401250465	243.06657	100	5.2787147e-08	221.28412	100	4.8339068e-08	0.0	0	0.0	0.0	0	0.0
841	1679327185224898.5	0.002721984722124886	479.56174	100	1.01292954e-07	502.27252	100	1.0585984e-07	190.16034	100	4.137321533203125e-08	484.1184	100	1.0051809e-07
842	1679327185245063.0	0.011364039496245492	369.8551	100	7.812548e-08	419.48895	100	8.796057e-08	0.0	0	0.0	0.0	0	0.0
843	1679327185300649.5	0.004117556230377271	423.60193	100	8.8251966e-08	298.55954	100	6.541773e-08	254.98782	100	5.5543502197265627e-08	329.4748	100	7.217121e-08
844	1679327185327559.2	0.013166017037337519	253.8808	100	5.2274206e-08	332.72882	100	7.19446e-08	0.0	0	0.0	686.8596	100	1.4386306e-07
846	1679327185458652.5	0.006115441489761648	330.42374	100	6.936297e-08	315.6999	100	6.567217e-08	420.79138	100	8.859696191406252e-08	0.0	0	0.0
848	1679327185492493.5	0.0048464968857111265	360.51288	119	7.542495e-08	680.2842	119	1.4644637e-07	0.0	0	0.0	0.0	0	0.0
849	1679327185494785.8	0.05125260960334029	215.02832	100	4.4165283e-08	0.0	0	0.0	318.1472	100	6.594945190429687e-08	531.36945	100	1.12184054e-07
850	1679327185580420.8	0.0027080078070697354	405.38303	100	8.509771e-08	298.0369	100	6.2710185e-08	0.0	0	0.0	0.0	0	0.0
851	1679327185586808.8	0.03170374817093761	274.27963	100	5.7067233e-08	602.8336	100	1.2653294e-07	317.3258	100	6.732449121093751e-08	408.2502	100	8.560748e-08
852	1679327185625675.5	0.005963471439078206	436.10733	100	9.4808726e-08	1013.08716	100	2.117731e-07	301.10593	100	6.266410107421875e-08	219.18097	100	4.8234316e-08
853	1679327185631007.8	0.036896877956480605	167.14142	100	3.5022854e-08	974.96313	100	2.0374561e-07	0.0	0	0.0	0.0	0	0.0
854	1679327185677941.5	0.00495871124262157	500.7505	100	1.04300284e-07	109.92813	100	2.3216543e-08	288.2293	100	6.365395043945313e-08	295.41473	100	6.46776e-08
855	1679327185679707.0	0.07018561484918794	184.02698	100	3.7879058e-08	578.85284	100	1.210871e-07	260.00177	100	5.70783037109375e-08	401.61597	100	8.413391e-08
856	1679327185693265.8	0.008649789029535865	219.55286	100	4.5173714e-08	220.15222	100	4.55106e-08	896.2767	100	1.876930107421875e-07	249.75146	100	5.2647565e-08
857	1679327185729388.2	0.010190974270247599	303.2947	100	6.300655e-08	303.62003	100	6.6913714e-08	0.0	0	0.0	0.0	0	0.0
858	1679327185740934.0	0.012933940006740816	417.9714	100	8.6965045e-08	237.66122	100	5.1644122e-08	181.79877	100	3.8907825195312504e-08	372.43784	100	7.845765e-08
859	1679327185878930.0	0.0016627586945185942	330.14563	100	7.241112e-08	394.9315	100	8.212366e-08	451.16537	100	9.504987426757813e-08	137.94965	100	3.107766e-08
860	1679327185880874.2	0.06304659966061872	282.9341	100	6.245617e-08	300.0782	100	6.280866e-08	251.09956	100	5.1585387695312494e-08	144.8031	100	3.313859e-08
861	1679327185934595.8	0.004317349545903389	232.75816	100	4.9590383e-08	182.55707	100	4.0347327e-08	338.84393	100	7.116479809570313e-08	99.945465	100	2.2670955e-08
862	1679327185982767.2	0.004801053261993971	102.2818	100	2.309816e-08	346.48904	100	7.5405296e-08	421.08197	100	8.86134423828125e-08	563.3776	100	1.17921395e-07
863	1679327186090324.5	0.0019112488747577681	377.26193	100	7.918098e-08	299.6699	100	6.623452e-08	281.13913	100	5.946625048828126e-08	352.5072	100	7.290722e-08
864	1679327186107129.5	0.011304570113897804	292.32773	100	6.0630164e-08	435.60657	100	9.1834494e-08	398.0483	100	8.353660473632813e-08	273.45465	100	5.790349e-08
865	1679327186108355.5	0.1172539489671932	308.41385	100	6.465934e-08	227.34283	100	4.991381e-08	526.20447	100	1.1021055566406251e-07	167.361	100	3.5750787e-08
866	1679327186122425.0	0.00883979775357155	138.54373	100	3.1625273e-08	351.96378	100	7.394916e-08	248.51299	100	5.4224911376953126e-08	137.58661	100	2.9022045e-08
867	1679327186242957.8	0.0019110256496400275	294.8959	100	6.4658195e-08	325.08432	100	6.829832e-08	239.53639	100	5.163710009765625e-08	0.0	0	0.0
868	1679327186244479.8	0.08176100628930817	388.73074	100	8.1689926e-08	364.47314	100	7.9620214e-08	0.0	0	0.0	0.0	0	0.0
869	1679327186265506.0	0.010769057284618855	201.08441	100	4.169668e-08	0.0	0	0.0	446.1556	100	9.319429345703126e-08	97.483185	100	2.0923624e-08
870	1679327186276661.5	0.020745646832603354	258.9285	100	5.156645e-08	468.6233	100	9.876773e-08	228.03972	100	4.822318139648438e-08	202.57983	100	4.268934e-08
